student_id,week,attendance,grade,behavior_text,age,gender,scholarship,debt,tuition_up_to_date,courses_enrolled,courses_passed,dropout_label
STU0024,6,84.2,77.7,Met the basic requirements,18,0,1,0,1,6,6,0
STU0024,7,83.5,75.8,Moderate effort observed,18,0,1,0,1,6,6,0
STU0024,8,83.2,74.3,Standard participation,18,0,1,0,1,6,6,0
STU0024,9,84.0,74.3,Adequate performance noted,18,0,1,0,1,6,6,0
STU0024,10,84.7,73.7,No significant changes,18,0,1,0,1,6,6,0
STU0024,11,86.2,71.9,Regular attendance,18,0,1,0,1,6,6,0
STU0024,12,86.0,70.2,Present but passive,18,0,1,0,1,6,6,0
STU0024,13,86.3,70.5,Moderate effort observed,18,0,1,0,1,6,6,0
STU0024,14,86.9,69.6,No significant changes,18,0,1,0,1,6,6,0
STU0024,15,84.9,68.9,On-time submission with minor errors,18,0,1,0,1,6,6,0
STU0025,1,75.2,73.0,Standard participation,25,1,1,1,1,7,6,0
STU0025,2,75.7,73.1,Average performance,25,1,1,1,1,7,6,0
STU0025,3,77.3,72.5,Moderate effort observed,25,1,1,1,1,7,6,0
STU0025,4,79.2,73.1,Quiet in class,25,1,1,1,1,7,6,0
STU0025,5,78.1,71.7,Average performance,25,1,1,1,1,7,6,0
STU0025,6,76.8,70.3,On-time submission with minor errors,25,1,1,1,1,7,6,0
STU0025,7,77.4,69.0,On-time submission with minor errors,25,1,1,1,1,7,6,0
STU0025,8,77.9,68.8,Completed the quiz,25,1,1,1,1,7,6,0
STU0025,9,79.0,68.6,Satisfactory attendance record,25,1,1,1,1,7,6,0
STU0025,10,80.5,69.2,Completed the quiz,25,1,1,1,1,7,6,0
STU0025,11,79.8,71.1,Present but passive,25,1,1,1,1,7,6,0
STU0025,12,78.4,69.4,Followed instructions,25,1,1,1,1,7,6,0
STU0025,13,78.9,70.6,Completed the quiz,25,1,1,1,1,7,6,0
STU0025,14,77.1,70.6,Met the basic requirements,25,1,1,1,1,7,6,0
STU0025,15,77.0,68.7,Present but passive,25,1,1,1,1,7,6,0
STU0026,1,96.8,82.2,Active participation in class,19,0,0,0,1,4,4,0
STU0026,2,96.6,83.4,Outstanding project submission,19,0,0,0,1,4,4,0
STU0026,3,96.0,84.3,Enthusiastic about the topic,19,0,0,0,1,4,4,0
STU0026,4,96.5,82.4,Strong problem-solving ability,19,0,0,0,1,4,4,0
STU0026,5,96.3,82.2,Enthusiastic about the topic,19,0,0,0,1,4,4,0
STU0026,6,96.7,81.6,Showed initiative in learning,19,0,0,0,1,4,4,0
STU0026,7,95.9,81.3,Perfect attendance this week,19,0,0,0,1,4,4,0
STU0026,8,96.6,79.5,Attended but disengaged,19,0,0,0,1,4,4,0
STU0026,9,97.2,77.7,Submitted assignment,19,0,0,0,1,4,4,0
STU0026,10,97.4,77.3,Met the basic requirements,19,0,0,0,1,4,4,0
STU0026,11,98.3,77.9,Satisfactory attendance record,19,0,0,0,1,4,4,0
STU0026,12,98.7,76.5,Submitted assignment,19,0,0,0,1,4,4,0
STU0026,13,99.0,75.1,Present but passive,19,0,0,0,1,4,4,0
STU0026,14,98.3,75.7,Attended but disengaged,19,0,0,0,1,4,4,0
STU0026,15,97.8,76.1,Submitted assignment,19,0,0,0,1,4,4,0
STU0027,1,82.1,64.9,On-time submission with minor errors,24,1,0,0,1,4,4,0
STU0027,2,82.1,63.8,Quiet in class,24,1,0,0,1,4,4,0
STU0027,3,80.7,63.0,On-time submission with minor errors,24,1,0,0,1,4,4,0
STU0027,4,79.1,64.1,Adequate performance noted,24,1,0,0,1,4,4,0
STU0027,5,80.1,64.2,Attended but disengaged,24,1,0,0,1,4,4,0
STU0027,6,79.4,65.3,Quiet in class,24,1,0,0,1,4,4,0
STU0027,7,79.8,63.9,Quiet in class,24,1,0,0,1,4,4,0
STU0027,8,81.1,65.0,On-time submission with minor errors,24,1,0,0,1,4,4,0
STU0027,9,82.7,65.8,Regular attendance,24,1,0,0,1,4,4,0
STU0027,10,82.4,66.5,Average performance,24,1,0,0,1,4,4,0
STU0027,11,84.3,67.0,On-time submission with minor errors,24,1,0,0,1,4,4,0
STU0027,12,85.3,66.8,Standard participation,24,1,0,0,1,4,4,0
STU0027,13,84.2,68.7,On-time submission with minor errors,24,1,0,0,1,4,4,0
STU0027,14,84.1,70.0,Present but passive,24,1,0,0,1,4,4,0
STU0027,15,84.8,70.3,Followed instructions,24,1,0,0,1,4,4,0
STU0028,1,94.4,68.3,Moderate effort observed,22,1,0,0,1,5,4,0
STU0028,2,95.8,69.7,Met the basic requirements,22,1,0,0,1,5,4,0
STU0028,3,94.1,68.3,Followed instructions,22,1,0,0,1,5,4,0
STU0028,4,95.7,66.9,No significant changes,22,1,0,0,1,5,4,0
STU0028,5,94.1,68.6,Adequate performance noted,22,1,0,0,1,5,4,0
STU0028,6,93.9,68.0,Regular attendance,22,1,0,0,1,5,4,0
STU0028,7,93.6,67.6,Present but passive,22,1,0,0,1,5,4,0
STU0028,8,92.5,69.5,Present but passive,22,1,0,0,1,5,4,0
STU0028,9,91.4,68.8,Submitted assignment,22,1,0,0,1,5,4,0
STU0028,10,92.8,69.4,On-time submission with minor errors,22,1,0,0,1,5,4,0
STU0028,11,91.4,67.6,Satisfactory attendance record,22,1,0,0,1,5,4,0
STU0028,12,92.7,68.4,Quiet in class,22,1,0,0,1,5,4,0
STU0028,13,93.7,68.2,Completed the quiz,22,1,0,0,1,5,4,0
STU0028,14,91.7,66.5,Met the basic requirements,22,1,0,0,1,5,4,0
STU0028,15,90.6,65.1,Moderate effort observed,22,1,0,0,1,5,4,0
STU0029,1,95.2,35.5,Needs improvement in discipline,24,0,0,0,1,5,5,0
STU0029,2,94.2,34.1,Rude to classmates,24,0,0,0,1,5,5,0
STU0029,3,92.2,33.5,Needs improvement in discipline,24,0,0,0,1,5,5,0
STU0029,4,91.8,34.2,Late submission of assignment,24,0,0,0,1,5,5,0
STU0029,5,91.9,33.6,Struggling with concepts,24,0,0,0,1,5,5,0
STU0029,6,92.1,34.8,Struggling with concepts,24,0,0,0,1,5,5,0
STU0029,7,92.3,34.3,Incomplete homework,24,0,0,0,1,5,5,0
STU0029,8,90.5,33.9,Sleeping in class,24,0,0,0,1,5,5,0
STU0029,9,89.5,31.9,No homework submitted,24,0,0,0,1,5,5,0
STU0029,10,87.8,30.9,Missed multiple deadlines,24,0,0,0,1,5,5,0
STU0029,11,88.3,32.0,Frequently late to class,24,0,0,0,1,5,5,0
STU0029,12,89.3,30.5,Sleeping in class,24,0,0,0,1,5,5,0
STU0029,13,89.5,31.8,Disruptive behavior in class,24,0,0,0,1,5,5,0
STU0029,14,90.8,32.5,Frequently late to class,24,0,0,0,1,5,5,0
STU0029,15,90.8,31.2,Disruptive behavior in class,24,0,0,0,1,5,5,0
STU0030,1,74.6,49.6,No homework submitted,25,0,0,1,0,3,1,1
STU0030,2,71.4,48.5,Declined to participate in activities,25,0,0,1,0,3,1,1
STU0030,3,67.5,45.0,Sleeping in class,25,0,0,1,0,3,1,1
STU0030,4,66.1,41.8,Rude to classmates,25,0,0,1,0,3,1,1
STU0030,5,61.7,38.8,Showed signs of academic distress,25,0,0,1,0,3,1,1
STU0030,6,56.9,37.5,Disruptive behavior in class,25,0,0,1,0,3,1,1
STU0030,7,54.4,35.5,Showed signs of academic distress,25,0,0,1,0,3,1,1
STU0030,8,50.4,34.4,Late submission of assignment,25,0,0,1,0,3,1,1
STU0030,9,46.8,34.1,Needs improvement in discipline,25,0,0,1,0,3,1,1
STU0030,10,41.8,33.4,Did not pay attention,25,0,0,1,0,3,1,1
STU0030,11,40.2,33.1,Missed multiple deadlines,25,0,0,1,0,3,1,1
STU0030,12,38.7,31.3,Frequently late to class,25,0,0,1,0,3,1,1
STU0030,13,36.6,28.5,Sleeping in class,25,0,0,1,0,3,1,1
STU0030,14,34.4,25.6,Showed signs of academic distress,25,0,0,1,0,3,1,1
STU0030,15,32.6,21.6,Did not pay attention,25,0,0,1,0,3,1,1
STU0031,1,63.9,81.5,On-time submission with minor errors,18,0,0,0,1,5,4,0
STU0031,2,64.4,80.9,Completed the quiz,18,0,0,0,1,5,4,0
STU0031,3,62.6,79.6,Followed instructions,18,0,0,0,1,5,4,0
STU0031,4,64.4,79.0,On-time submission with minor errors,18,0,0,0,1,5,4,0
STU0031,5,62.7,77.6,Present but passive,18,0,0,0,1,5,4,0
STU0031,6,62.3,78.2,Average performance,18,0,0,0,1,5,4,0
STU0031,7,64.1,76.3,Quiet in class,18,0,0,0,1,5,4,0
STU0031,8,64.1,75.8,Standard participation,18,0,0,0,1,5,4,0
STU0031,9,62.6,76.9,Moderate effort observed,18,0,0,0,1,5,4,0
STU0031,10,62.3,78.9,Met the basic requirements,18,0,0,0,1,5,4,0
STU0031,11,63.1,80.9,Average performance,18,0,0,0,1,5,4,0
STU0031,12,61.6,82.3,Followed instructions,18,0,0,0,1,5,4,0
STU0031,13,60.3,83.2,Submitted assignment,18,0,0,0,1,5,4,0
STU0031,14,61.5,85.1,Present but passive,18,0,0,0,1,5,4,0
STU0031,15,62.2,85.9,Standard participation,18,0,0,0,1,5,4,0
STU0032,1,66.0,69.1,Standard participation,22,0,0,1,1,6,5,0
STU0032,2,66.3,69.0,Standard participation,22,0,0,1,1,6,5,0
STU0032,3,64.8,70.5,Submitted assignment,22,0,0,1,1,6,5,0
STU0032,4,64.1,72.5,Moderate effort observed,22,0,0,1,1,6,5,0
STU0032,5,64.0,72.2,No significant changes,22,0,0,1,1,6,5,0
STU0032,6,65.3,70.5,Present but passive,22,0,0,1,1,6,5,0
STU0032,7,65.8,70.3,Attended but disengaged,22,0,0,1,1,6,5,0
STU0032,8,65.9,68.8,Adequate performance noted,22,0,0,1,1,6,5,0
STU0032,9,67.0,69.4,Quiet in class,22,0,0,1,1,6,5,0
STU0032,10,68.1,67.9,Standard participation,22,0,0,1,1,6,5,0
STU0032,11,69.7,66.1,Submitted assignment,22,0,0,1,1,6,5,0
STU0032,12,69.8,65.3,Quiet in class,22,0,0,1,1,6,5,0
STU0032,13,69.1,66.1,Present but passive,22,0,0,1,1,6,5,0
STU0032,14,70.9,66.2,Met the basic requirements,22,0,0,1,1,6,5,0
STU0032,15,72.3,65.2,Attended but disengaged,22,0,0,1,1,6,5,0
STU0033,1,66.2,85.4,Regular attendance,22,0,0,0,1,5,4,0
STU0033,2,67.5,83.5,Regular attendance,22,0,0,0,1,5,4,0
STU0033,3,69.3,84.6,Met the basic requirements,22,0,0,0,1,5,4,0
STU0033,4,69.9,85.7,No significant changes,22,0,0,0,1,5,4,0
STU0033,5,70.4,83.8,Satisfactory attendance record,22,0,0,0,1,5,4,0
STU0033,6,70.9,83.0,Met the basic requirements,22,0,0,0,1,5,4,0
STU0033,7,70.8,84.2,Attended but disengaged,22,0,0,0,1,5,4,0
STU0033,8,70.4,84.0,Moderate effort observed,22,0,0,0,1,5,4,0
STU0033,9,68.7,83.8,Followed instructions,22,0,0,0,1,5,4,0
STU0033,10,68.5,83.1,Quiet in class,22,0,0,0,1,5,4,0
STU0033,11,67.8,84.0,Moderate effort observed,22,0,0,0,1,5,4,0
STU0033,12,69.7,83.4,No significant changes,22,0,0,0,1,5,4,0
STU0033,13,68.3,82.9,Standard participation,22,0,0,0,1,5,4,0
STU0033,14,66.7,81.8,Submitted assignment,22,0,0,0,1,5,4,0
STU0033,15,65.8,80.8,Submitted assignment,22,0,0,0,1,5,4,0
STU0034,1,63.9,35.7,Showed signs of academic distress,24,1,0,0,0,5,4,1
STU0034,2,62.3,35.6,Rude to classmates,24,1,0,0,0,5,4,1
STU0034,3,59.8,31.8,Failed the weekly quiz,24,1,0,0,0,5,4,1
STU0034,4,56.9,31.6,Did not pay attention,24,1,0,0,0,5,4,1
STU0034,5,54.4,28.0,Missed multiple deadlines,24,1,0,0,0,5,4,1
STU0034,6,51.0,26.9,Absent without leave,24,1,0,0,0,5,4,1
STU0034,7,46.8,25.2,Showed signs of academic distress,24,1,0,0,0,5,4,1
STU0034,8,45.5,23.7,Rude to classmates,24,1,0,0,0,5,4,1
STU0034,9,43.7,22.1,Needs improvement in discipline,24,1,0,0,0,5,4,1
STU0034,10,40.8,20.7,Did not pay attention,24,1,0,0,0,5,4,1
STU0034,11,40.5,18.6,No homework submitted,24,1,0,0,0,5,4,1
STU0034,12,37.7,15.3,Needs improvement in discipline,24,1,0,0,0,5,4,1
STU0034,13,34.3,14.9,Late submission of assignment,24,1,0,0,0,5,4,1
STU0034,14,32.4,11.7,Sleeping in class,24,1,0,0,0,5,4,1
STU0034,15,29.6,10.2,Disruptive behavior in class,24,1,0,0,0,5,4,1
STU0035,1,56.6,51.8,Quiet in class,24,0,0,1,0,6,4,1
STU0035,2,54.7,49.3,Declined to participate in activities,24,0,0,1,0,6,4,1
STU0035,3,53.2,48.0,Declined to participate in activities,24,0,0,1,0,6,4,1
STU0035,4,50.6,46.0,Needs improvement in discipline,24,0,0,1,0,6,4,1
STU0035,5,49.1,42.8,Sleeping in class,24,0,0,1,0,6,4,1
STU0035,6,47.5,42.3,Rude to classmates,24,0,0,1,0,6,4,1
STU0035,7,44.6,39.1,Frequently late to class,24,0,0,1,0,6,4,1
STU0035,8,40.2,36.6,Needs improvement in discipline,24,0,0,1,0,6,4,1
STU0035,9,37.8,32.8,No homework submitted,24,0,0,1,0,6,4,1
STU0035,10,33.0,30.4,Failed the weekly quiz,24,0,0,1,0,6,4,1
STU0035,11,29.4,28.1,Disruptive behavior in class,24,0,0,1,0,6,4,1
STU0035,12,26.7,25.2,No homework submitted,24,0,0,1,0,6,4,1
STU0035,13,22.5,24.6,Missed multiple deadlines,24,0,0,1,0,6,4,1
STU0035,14,21.3,22.3,Frequently late to class,24,0,0,1,0,6,4,1
STU0035,15,20.8,22.3,Sleeping in class,24,0,0,1,0,6,4,1
STU0036,1,80.7,81.3,Showed great improvement,24,0,0,0,0,4,3,0
STU0036,2,80.5,81.5,Enthusiastic about the topic,24,0,0,0,0,4,3,0
STU0036,3,79.9,82.6,Moderate effort observed,24,0,0,0,0,4,3,0
STU0036,4,80.6,83.8,Asked insightful questions,24,0,0,0,0,4,3,0
STU0036,5,81.1,82.5,Helped peers with coursework,24,0,0,0,0,4,3,0
STU0036,6,80.2,81.7,Asked insightful questions,24,0,0,0,0,4,3,0
STU0036,7,81.3,82.6,Strong problem-solving ability,24,0,0,0,0,4,3,0
STU0036,8,82.1,81.8,Perfect attendance this week,24,0,0,0,0,4,3,0
STU0036,9,82.3,83.6,Strong problem-solving ability,24,0,0,0,0,4,3,0
STU0036,10,81.4,82.0,Excellent presentation skills,24,0,0,0,0,4,3,0
STU0036,11,81.6,83.6,Demonstrated strong leadership,24,0,0,0,0,4,3,0
STU0036,12,82.9,85.4,Engaged in group discussions,24,0,0,0,0,4,3,0
STU0036,13,81.5,83.6,Strong problem-solving ability,24,0,0,0,0,4,3,0
STU0036,14,79.8,85.3,Attended but disengaged,24,0,0,0,0,4,3,0
STU0036,15,78.8,85.2,Average performance,24,0,0,0,0,4,3,0
STU0037,1,85.0,80.6,Strong problem-solving ability,22,1,1,0,1,5,4,0
STU0037,2,84.9,81.3,Showed great improvement,22,1,1,0,1,5,4,0
STU0037,3,82.9,81.5,Showed initiative in learning,22,1,1,0,1,5,4,0
STU0037,4,81.5,82.1,Showed initiative in learning,22,1,1,0,1,5,4,0
STU0037,5,83.1,82.0,Helped peers with coursework,22,1,1,0,1,5,4,0
STU0037,6,84.1,81.2,Asked insightful questions,22,1,1,0,1,5,4,0
STU0037,7,84.7,82.8,Submitted assignment on time,22,1,1,0,1,5,4,0
STU0037,8,85.3,81.7,Strong problem-solving ability,22,1,1,0,1,5,4,0
STU0037,9,86.2,83.5,Showed initiative in learning,22,1,1,0,1,5,4,0
STU0037,10,87.9,83.2,Outstanding project submission,22,1,1,0,1,5,4,0
STU0037,11,86.6,84.8,Outstanding project submission,22,1,1,0,1,5,4,0
STU0037,12,86.1,84.8,Showed initiative in learning,22,1,1,0,1,5,4,0
STU0037,13,87.1,86.3,Asked insightful questions,22,1,1,0,1,5,4,0
STU0037,14,88.6,84.3,Completed extra credit work,22,1,1,0,1,5,4,0
STU0037,15,89.1,86.1,Perfect attendance this week,22,1,1,0,1,5,4,0
STU0038,1,45.6,45.4,No homework submitted,25,0,1,1,0,3,1,1
STU0038,2,44.1,42.7,Failed the weekly quiz,25,0,1,1,0,3,1,1
STU0038,3,43.2,39.3,Showed signs of academic distress,25,0,1,1,0,3,1,1
STU0038,4,41.2,37.6,Sleeping in class,25,0,1,1,0,3,1,1
STU0038,5,40.8,34.9,Disruptive behavior in class,25,0,1,1,0,3,1,1
STU0038,6,35.8,33.0,Showed signs of academic distress,25,0,1,1,0,3,1,1
STU0038,7,34.6,31.9,Failed the weekly quiz,25,0,1,1,0,3,1,1
STU0038,8,32.4,30.9,Sleeping in class,25,0,1,1,0,3,1,1
STU0038,9,30.9,28.0,Absent without leave,25,0,1,1,0,3,1,1
STU0038,10,29.6,26.5,Failed the weekly quiz,25,0,1,1,0,3,1,1
STU0038,11,29.2,26.1,Did not pay attention,25,0,1,1,0,3,1,1
STU0038,12,28.4,23.3,Showed signs of academic distress,25,0,1,1,0,3,1,1
STU0038,13,24.0,20.5,Did not pay attention,25,0,1,1,0,3,1,1
STU0038,14,20.5,18.0,Did not pay attention,25,0,1,1,0,3,1,1
STU0038,15,18.7,17.1,Disruptive behavior in class,25,0,1,1,0,3,1,1
STU0039,1,87.3,83.0,Perfect attendance this week,25,1,0,0,1,5,4,0
STU0039,2,85.6,83.2,Active participation in class,25,1,0,0,1,5,4,0
STU0039,3,86.9,84.9,Helped peers with coursework,25,1,0,0,1,5,4,0
STU0039,4,87.2,83.5,Perfect attendance this week,25,1,0,0,1,5,4,0
STU0039,5,88.7,83.2,Excellent presentation skills,25,1,0,0,1,5,4,0
STU0039,6,87.5,83.6,Submitted assignment on time,25,1,0,0,1,5,4,0
STU0039,7,89.1,83.3,Active participation in class,25,1,0,0,1,5,4,0
STU0039,8,88.9,83.4,Consistent performance,25,1,0,0,1,5,4,0
STU0039,9,89.1,83.6,Excellent presentation skills,25,1,0,0,1,5,4,0
STU0039,10,90.4,84.5,Demonstrated strong leadership,25,1,0,0,1,5,4,0
STU0039,11,89.4,82.5,Helped peers with coursework,25,1,0,0,1,5,4,0
STU0039,12,89.7,80.7,Perfect attendance this week,25,1,0,0,1,5,4,0
STU0039,13,90.5,80.9,Active participation in class,25,1,0,0,1,5,4,0
STU0039,14,92.2,79.2,Satisfactory attendance record,25,1,0,0,1,5,4,0
STU0039,15,92.1,78.3,Quiet in class,25,1,0,0,1,5,4,0
STU0040,1,61.7,95.4,Submitted assignment,24,1,0,0,1,7,7,0
STU0040,2,60.5,95.5,Standard participation,24,1,0,0,1,7,7,0
STU0040,3,59.0,97.4,Adequate performance noted,24,1,0,0,1,7,7,0
STU0040,4,57.0,95.5,Met the basic requirements,24,1,0,0,1,7,7,0
STU0040,5,56.8,96.4,No significant changes,24,1,0,0,1,7,7,0
STU0040,6,57.0,97.7,Average performance,24,1,0,0,1,7,7,0
STU0040,7,56.8,96.3,Average performance,24,1,0,0,1,7,7,0
STU0040,8,58.6,97.2,Submitted assignment,24,1,0,0,1,7,7,0
STU0040,9,56.7,97.9,Completed the quiz,24,1,0,0,1,7,7,0
STU0040,10,57.7,99.4,Regular attendance,24,1,0,0,1,7,7,0
STU0040,11,56.7,97.7,Completed the quiz,24,1,0,0,1,7,7,0
STU0040,12,54.8,98.0,Moderate effort observed,24,1,0,0,1,7,7,0
STU0040,13,56.3,97.0,Regular attendance,24,1,0,0,1,7,7,0
STU0040,14,55.9,96.0,Average performance,24,1,0,0,1,7,7,0
STU0040,15,57.0,97.1,Quiet in class,24,1,0,0,1,7,7,0
STU0041,1,71.0,68.5,Regular attendance,22,0,0,0,1,6,5,0
STU0041,2,71.2,68.9,Moderate effort observed,22,0,0,0,1,6,5,0
STU0041,3,72.8,69.4,No significant changes,22,0,0,0,1,6,5,0
STU0041,4,73.1,67.6,Present but passive,22,0,0,0,1,6,5,0
STU0041,5,74.8,68.2,On-time submission with minor errors,22,0,0,0,1,6,5,0
STU0041,6,74.9,69.0,No significant changes,22,0,0,0,1,6,5,0
STU0041,7,73.5,68.5,On-time submission with minor errors,22,0,0,0,1,6,5,0
STU0041,8,73.7,67.5,Average performance,22,0,0,0,1,6,5,0
STU0041,9,72.9,68.3,On-time submission with minor errors,22,0,0,0,1,6,5,0
STU0041,10,72.7,66.6,No significant changes,22,0,0,0,1,6,5,0
STU0041,11,74.6,66.8,Quiet in class,22,0,0,0,1,6,5,0
STU0041,12,74.1,65.8,Present but passive,22,0,0,0,1,6,5,0
STU0041,13,74.7,67.5,Adequate performance noted,22,0,0,0,1,6,5,0
STU0041,14,74.2,67.6,Adequate performance noted,22,0,0,0,1,6,5,0
STU0041,15,73.0,66.7,Attended but disengaged,22,0,0,0,1,6,5,0
STU0042,1,70.0,91.1,Average performance,18,0,1,0,1,5,5,0
STU0042,2,71.8,89.5,On-time submission with minor errors,18,0,1,0,1,5,5,0
STU0042,3,71.8,88.5,Completed the quiz,18,0,1,0,1,5,5,0
STU0042,4,72.6,88.1,Average performance,18,0,1,0,1,5,5,0
STU0042,5,72.8,89.2,No significant changes,18,0,1,0,1,5,5,0
STU0042,6,72.6,89.8,Met the basic requirements,18,0,1,0,1,5,5,0
STU0042,7,71.7,89.8,Followed instructions,18,0,1,0,1,5,5,0
STU0042,8,71.6,91.0,Moderate effort observed,18,0,1,0,1,5,5,0
STU0042,9,71.4,92.4,Satisfactory attendance record,18,0,1,0,1,5,5,0
STU0042,10,70.2,91.7,Regular attendance,18,0,1,0,1,5,5,0
STU0042,11,70.5,90.5,Quiet in class,18,0,1,0,1,5,5,0
STU0042,12,68.6,90.8,Completed the quiz,18,0,1,0,1,5,5,0
STU0042,13,68.9,90.4,Quiet in class,18,0,1,0,1,5,5,0
STU0042,14,67.7,89.3,Completed the quiz,18,0,1,0,1,5,5,0
STU0042,15,69.0,89.3,Attended but disengaged,18,0,1,0,1,5,5,0
STU0043,1,67.6,88.8,Satisfactory attendance record,23,1,0,0,1,7,7,0
STU0043,2,69.2,90.8,Regular attendance,23,1,0,0,1,7,7,0
STU0043,3,69.3,92.1,Submitted assignment,23,1,0,0,1,7,7,0
STU0043,4,71.0,92.8,On-time submission with minor errors,23,1,0,0,1,7,7,0
STU0043,5,69.1,91.3,Attended but disengaged,23,1,0,0,1,7,7,0
STU0043,6,68.0,92.2,Regular attendance,23,1,0,0,1,7,7,0
STU0043,7,66.9,92.0,Regular attendance,23,1,0,0,1,7,7,0
STU0043,8,67.3,92.7,Completed the quiz,23,1,0,0,1,7,7,0
STU0043,9,69.0,93.3,Regular attendance,23,1,0,0,1,7,7,0
STU0043,10,67.0,93.5,Regular attendance,23,1,0,0,1,7,7,0
STU0043,11,65.1,94.4,Standard participation,23,1,0,0,1,7,7,0
STU0043,12,67.0,92.5,Adequate performance noted,23,1,0,0,1,7,7,0
STU0043,13,67.8,92.2,Satisfactory attendance record,23,1,0,0,1,7,7,0
STU0043,14,66.5,93.9,Standard participation,23,1,0,0,1,7,7,0
STU0043,15,65.1,92.6,Standard participation,23,1,0,0,1,7,7,0
STU0044,1,45.6,57.6,Declined to participate in activities,23,1,1,1,1,6,4,1
STU0044,2,42.3,57.4,Rude to classmates,23,1,1,1,1,6,4,1
STU0044,3,40.4,55.2,Absent without leave,23,1,1,1,1,6,4,1
STU0044,4,37.3,52.4,Late submission of assignment,23,1,1,1,1,6,4,1
STU0044,5,34.8,50.7,No homework submitted,23,1,1,1,1,6,4,1
STU0044,6,33.1,46.8,Late submission of assignment,23,1,1,1,1,6,4,1
STU0044,7,28.6,43.1,Failed the weekly quiz,23,1,1,1,1,6,4,1
STU0044,8,27.6,39.6,Showed signs of academic distress,23,1,1,1,1,6,4,1
STU0044,9,24.7,38.5,Showed signs of academic distress,23,1,1,1,1,6,4,1
STU0044,10,24.4,34.8,Showed signs of academic distress,23,1,1,1,1,6,4,1
STU0044,11,21.7,32.2,Disruptive behavior in class,23,1,1,1,1,6,4,1
STU0044,12,17.0,30.9,Failed the weekly quiz,23,1,1,1,1,6,4,1
STU0044,13,14.1,27.9,Frequently late to class,23,1,1,1,1,6,4,1
STU0044,14,10.0,24.2,Did not pay attention,23,1,1,1,1,6,4,1
STU0044,15,9.2,23.3,Declined to participate in activities,23,1,1,1,1,6,4,1
STU0045,1,61.5,79.2,Completed the quiz,23,1,0,0,0,4,4,0
STU0045,2,61.1,80.3,Regular attendance,23,1,0,0,0,4,4,0
STU0045,3,61.6,81.4,Followed instructions,23,1,0,0,0,4,4,0
STU0045,4,61.6,80.8,No significant changes,23,1,0,0,0,4,4,0
STU0045,5,61.3,81.6,Attended but disengaged,23,1,0,0,0,4,4,0
STU0045,6,60.8,82.6,Met the basic requirements,23,1,0,0,0,4,4,0
STU0045,7,62.0,83.5,Submitted assignment,23,1,0,0,0,4,4,0
STU0045,8,61.1,83.0,On-time submission with minor errors,23,1,0,0,0,4,4,0
STU0045,9,61.6,84.0,Present but passive,23,1,0,0,0,4,4,0
STU0045,10,61.1,82.3,Met the basic requirements,23,1,0,0,0,4,4,0
STU0045,11,60.9,83.4,Submitted assignment,23,1,0,0,0,4,4,0
STU0045,12,59.4,82.1,Followed instructions,23,1,0,0,0,4,4,0
STU0045,13,59.6,82.2,Submitted assignment,23,1,0,0,0,4,4,0
STU0045,14,57.7,81.6,Submitted assignment,23,1,0,0,0,4,4,0
STU0045,15,58.1,82.7,Adequate performance noted,23,1,0,0,0,4,4,0
STU0046,1,86.5,68.7,Quiet in class,22,1,1,0,0,5,4,0
STU0046,2,86.2,68.4,Followed instructions,22,1,1,0,0,5,4,0
STU0046,3,87.4,67.8,Average performance,22,1,1,0,0,5,4,0
STU0046,4,88.2,67.8,Completed the quiz,22,1,1,0,0,5,4,0
STU0046,5,87.0,66.2,Met the basic requirements,22,1,1,0,0,5,4,0
STU0046,6,85.0,65.8,Adequate performance noted,22,1,1,0,0,5,4,0
STU0046,7,85.5,67.0,Present but passive,22,1,1,0,0,5,4,0
STU0046,8,85.3,66.7,Adequate performance noted,22,1,1,0,0,5,4,0
STU0046,9,86.7,68.6,Quiet in class,22,1,1,0,0,5,4,0
STU0046,10,85.9,69.0,Moderate effort observed,22,1,1,0,0,5,4,0
STU0046,11,84.7,68.3,No significant changes,22,1,1,0,0,5,4,0
STU0046,12,86.6,67.5,Moderate effort observed,22,1,1,0,0,5,4,0
STU0046,13,87.1,69.3,On-time submission with minor errors,22,1,1,0,0,5,4,0
STU0046,14,86.1,68.8,Adequate performance noted,22,1,1,0,0,5,4,0
STU0046,15,87.3,68.3,Satisfactory attendance record,22,1,1,0,0,5,4,0
STU0047,1,94.4,67.8,Quiet in class,20,0,0,0,1,7,7,0
STU0047,2,95.0,66.7,Attended but disengaged,20,0,0,0,1,7,7,0
STU0047,3,93.6,66.4,No significant changes,20,0,0,0,1,7,7,0
STU0047,4,91.9,68.4,Followed instructions,20,0,0,0,1,7,7,0
STU0047,5,92.2,68.5,Satisfactory attendance record,20,0,0,0,1,7,7,0
STU0047,6,93.9,69.3,Standard participation,20,0,0,0,1,7,7,0
STU0047,7,92.0,71.2,Moderate effort observed,20,0,0,0,1,7,7,0
STU0047,8,93.6,71.3,Attended but disengaged,20,0,0,0,1,7,7,0
STU0047,9,95.3,69.8,Average performance,20,0,0,0,1,7,7,0
STU0047,10,95.9,69.2,Attended but disengaged,20,0,0,0,1,7,7,0
STU0047,11,96.4,69.4,Attended but disengaged,20,0,0,0,1,7,7,0
STU0047,12,97.1,69.0,On-time submission with minor errors,20,0,0,0,1,7,7,0
